序号,名称,点位汇总,实景图汇总,点位数,已关联数
136,f3_s_w_to_4311.png,"f3_s_w_to_4311.png/热点 1(x=0.4210, y=0.7257)；f3_s_w_to_4311.png/热点 2(x=0.5445, y=0.6457)；f3_s_w_to_4311.png/热点 3(x=0.5797, y=0.6447)；f3_s_w_to_4311.png/热点 4(x=0.7150, y=0.6447)；f3_s_w_to_4311.png/热点 5(x=0.8662, y=0.6418)",f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg,5,5
137,f3_s_w_to_4312.png,"f3_s_w_to_4312.png/热点 1(x=0.4203, y=0.7257)；f3_s_w_to_4312.png/热点 2(x=0.5459, y=0.6447)；f3_s_w_to_4312.png/热点 3(x=0.5804, y=0.6438)；f3_s_w_to_4312.png/热点 4(x=0.7102, y=0.6438)；f3_s_w_to_4312.png/热点 5(x=0.8655, y=0.6438)",f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg,5,5
138,f3_s_w_to_4313.png,"f3_s_w_to_4313.png/热点 1(x=0.4493, y=0.7276)；f3_s_w_to_4313.png/热点 2(x=0.5445, y=0.6418)；f3_s_w_to_4313.png/热点 3(x=0.5784, y=0.6457)；f3_s_w_to_4313.png/热点 4(x=0.7074, y=0.6428)；f3_s_w_to_4313.png/热点 5(x=0.8662, y=0.6428)；f3_s_w_to_4313.png/热点 6(x=0.8669, y=0.4692)",f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg；f3_14.jpg,6,6
139,f3_s_w_to_4314.png,"f3_s_w_to_4314.png/热点 1(x=0.4438, y=0.7257)；f3_s_w_to_4314.png/热点 2(x=0.5459, y=0.6623)；f3_s_w_to_4314.png/热点 3(x=0.5445, y=0.4721)；f3_s_w_to_4314.png/热点 4(x=0.5445, y=0.2643)；f3_s_w_to_4314.png/热点 5(x=0.6860, y=0.2634)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_21.jpg；f3_19.jpg,5,5
140,f3_s_w_to_4315.png,"f3_s_w_to_4315.png/热点 1(x=0.4459, y=0.7257)；f3_s_w_to_4315.png/热点 2(x=0.5452, y=0.6613)；f3_s_w_to_4315.png/热点 3(x=0.5445, y=0.4770)；f3_s_w_to_4315.png/热点 4(x=0.5459, y=0.2634)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_21.jpg,4,4
141,f3_s_w_to_4316.png,"f3_s_w_to_4316.png/热点 1(x=0.4424, y=0.7276)；f3_s_w_to_4316.png/热点 2(x=0.5452, y=0.6633)；f3_s_w_to_4316.png/热点 3(x=0.5459, y=0.4623)；f3_s_w_to_4316.png/热点 4(x=0.5439, y=0.2643)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_21.jpg,4,4
142,f3_s_w_to_4317.png,"f3_s_w_to_4317.png/热点 1(x=0.4362, y=0.7257)；f3_s_w_to_4317.png/热点 2(x=0.5445, y=0.6642)；f3_s_w_to_4317.png/热点 3(x=0.5445, y=0.4740)；f3_s_w_to_4317.png/热点 4(x=0.5452, y=0.2653)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_20.jpg,4,4
143,f3_s_w_to_4318.png,"f3_s_w_to_4318.png/热点 1(x=0.4445, y=0.7267)；f3_s_w_to_4318.png/热点 2(x=0.5452, y=0.6613)；f3_s_w_to_4318.png/热点 3(x=0.5452, y=0.4633)；f3_s_w_to_4318.png/热点 4(x=0.5452, y=0.2653)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_20.jpg,4,4
144,f3_s_w_to_4319.png,"f3_s_w_to_4319.png/热点 1(x=0.4459, y=0.7276)；f3_s_w_to_4319.png/热点 2(x=0.5445, y=0.6633)；f3_s_w_to_4319.png/热点 3(x=0.5445, y=0.4672)；f3_s_w_to_4319.png/热点 4(x=0.5452, y=0.2643)；f3_s_w_to_4319.png/热点 5(x=0.3934, y=0.2634)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_20.jpg；f3_25.jpg,5,5
145,f3_s_w_to_f3_n.png,"f3_s_w_to_f3_n.png/热点 1(x=0.4465, y=0.7267)；f3_s_w_to_f3_n.png/热点 2(x=0.5445, y=0.6633)；f3_s_w_to_f3_n.png/热点 3(x=0.5452, y=0.4740)",f3_4.jpg；f3_6.jpg；f3_24.jpg,3,3
146,f3_s_w_to_f3_ne.png,"f3_s_w_to_f3_ne.png/热点 1(x=0.4514, y=0.7276)；f3_s_w_to_f3_ne.png/热点 2(x=0.5452, y=0.6594)；f3_s_w_to_f3_ne.png/热点 3(x=0.5445, y=0.4809)；f3_s_w_to_f3_ne.png/热点 4(x=0.5445, y=0.2634)；f3_s_w_to_f3_ne.png/热点 5(x=0.6833, y=0.2604)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_21.jpg；f3_19.jpg,5,5
147,f3_s_w_to_f3_nw.png,"f3_s_w_to_f3_nw.png/热点 1(x=0.4548, y=0.7257)；f3_s_w_to_f3_nw.png/热点 2(x=0.5445, y=0.6633)；f3_s_w_to_f3_nw.png/热点 3(x=0.5439, y=0.4731)；f3_s_w_to_f3_nw.png/热点 4(x=0.5445, y=0.2663)；f3_s_w_to_f3_nw.png/热点 5(x=0.3775, y=0.2663)",f3_4.jpg；f3_6.jpg；f3_24.jpg；f3_20.jpg；f3_25.jpg,5,5
148,f3_s_w_to_f3_s_e.png,"f3_s_w_to_f3_s_e.png/热点 1(x=0.4486, y=0.7276)；f3_s_w_to_f3_s_e.png/热点 2(x=0.5452, y=0.6428)；f3_s_w_to_f3_s_e.png/热点 3(x=0.5797, y=0.6428)",f3_4.jpg；f3_6.jpg；f3_8.jpg,3,3
149,f3_s_w_to_f3_se.png,"f3_s_w_to_f3_se.png/热点 1(x=0.4479, y=0.7267)；f3_s_w_to_f3_se.png/热点 2(x=0.5445, y=0.6438)；f3_s_w_to_f3_se.png/热点 3(x=0.5797, y=0.6428)；f3_s_w_to_f3_se.png/热点 4(x=0.7130, y=0.6418)；f3_s_w_to_f3_se.png/热点 5(x=0.8669, y=0.6438)",f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_13.jpg,5,5
150,f3_s_w_to_f3_sw.png,"f3_s_w_to_f3_sw.png/热点 1(x=0.2864, y=0.7267)",f3_3.jpg,1,1
151,f3_se_to_4301.png,"f3_se_to_4301.png/热点 1(x=0.8676, y=0.6418)；f3_se_to_4301.png/热点 2(x=0.7205, y=0.6418)；f3_se_to_4301.png/热点 3(x=0.5770, y=0.6418)；f3_se_to_4301.png/热点 4(x=0.5432, y=0.6399)；f3_se_to_4301.png/热点 5(x=0.4472, y=0.7267)；f3_se_to_4301.png/热点 6(x=0.2906, y=0.7237)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_7.jpg；f3_5.jpg；f3_3.jpg,6,6
152,f3_se_to_4302.png,"f3_se_to_4302.png/热点 1(x=0.8662, y=0.6428)；f3_se_to_4302.png/热点 2(x=0.7157, y=0.6408)；f3_se_to_4302.png/热点 3(x=0.5825, y=0.6418)；f3_se_to_4302.png/热点 4(x=0.5425, y=0.6428)；f3_se_to_4302.png/热点 5(x=0.4465, y=0.7257)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_7.jpg；f3_5.jpg,5,5
153,f3_se_to_4303.png,"f3_se_to_4303.png/热点 1(x=0.8669, y=0.6428)；f3_se_to_4303.png/热点 2(x=0.7226, y=0.6418)；f3_se_to_4303.png/热点 3(x=0.5784, y=0.6438)；f3_se_to_4303.png/热点 4(x=0.5432, y=0.6399)；f3_se_to_4303.png/热点 5(x=0.4472, y=0.7247)；f3_se_to_4303.png/热点 6(x=0.2906, y=0.7276)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_7.jpg；f3_5.jpg；f3_3.jpg,6,6
154,f3_se_to_4304.png,"f3_se_to_4304.png/热点 1(x=0.8669, y=0.6408)；f3_se_to_4304.png/热点 2(x=0.7240, y=0.6418)；f3_se_to_4304.png/热点 3(x=0.5839, y=0.6389)；f3_se_to_4304.png/热点 4(x=0.5445, y=0.6408)；f3_se_to_4304.png/热点 5(x=0.4438, y=0.7247)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_7.jpg；f3_5.jpg,5,5
155,f3_se_to_4305_1.png,"f3_se_to_4305_1.png/热点 1(x=0.8669, y=0.6438)；f3_se_to_4305_1.png/热点 2(x=0.7150, y=0.6408)",f3_12.jpg；f3_11.jpg,2,2
156,f3_se_to_4305_2.png,"f3_se_to_4305_2.png/热点 1(x=0.8669, y=0.6428)；f3_se_to_4305_2.png/热点 2(x=0.7212, y=0.6428)",f3_12.jpg；f3_11.jpg,2,2
157,f3_se_to_4306.png,"f3_se_to_4306.png/热点 1(x=0.8662, y=0.6438)；f3_se_to_4306.png/热点 2(x=0.7226, y=0.6418)",f3_12.jpg；f3_11.jpg,2,2
158,f3_se_to_4307_1.png,"f3_se_to_4307_1.png/热点 1(x=0.8669, y=0.6418)",f3_12.jpg,1,1
159,f3_se_to_4307_2.png,"f3_se_to_4307_2.png/热点 1(x=0.8662, y=0.6418)",f3_12.jpg,1,1
160,f3_se_to_4308_1.png,"f3_se_to_4308_1.png/热点 1(x=0.8662, y=0.6418)；f3_se_to_4308_1.png/热点 2(x=0.7199, y=0.6428)",f3_12.jpg；f3_11.jpg,2,2
161,f3_se_to_4308_2.png,"f3_se_to_4308_2.png/热点 1(x=0.8676, y=0.6418)；f3_se_to_4308_2.png/热点 2(x=0.7199, y=0.6399)",f3_12.jpg；f3_11.jpg,2,2
162,f3_se_to_4309_1.png,"f3_se_to_4309_1.png/热点 1(x=0.8676, y=0.6418)；f3_se_to_4309_1.png/热点 2(x=0.7150, y=0.6408)",f3_12.jpg；f3_11.jpg,2,2
163,f3_se_to_4309_2.png,"f3_se_to_4309_2.png/热点 1(x=0.8669, y=0.6408)",f3_12.jpg,1,1
164,f3_se_to_4310_1.png,"f3_se_to_4310_1.png/热点 1(x=0.8662, y=0.6428)",f3_12.jpg,1,1
165,f3_se_to_4310_2.png,"f3_se_to_4310_2.png/热点 1(x=0.8676, y=0.6418)",f3_12.jpg,1,1
166,f3_se_to_4311.png,"f3_se_to_4311.png/热点 1(x=0.8669, y=0.6311)",f3_12.jpg,1,1
167,f3_se_to_4312.png,"f3_se_to_4312.png/热点 1(x=0.8669, y=0.6321)",f3_12.jpg,1,1
168,f3_se_to_4313.png,"f3_se_to_4313.png/热点 1(x=0.8662, y=0.6360)；f3_se_to_4313.png/热点 2(x=0.8669, y=0.4545)",f3_12.jpg；f3_14.jpg,2,2
169,f3_se_to_4314.png,"f3_se_to_4314.png/热点 1(x=0.8669, y=0.6408)；f3_se_to_4314.png/热点 2(x=0.7150, y=0.6408)；f3_se_to_4314.png/热点 3(x=0.5804, y=0.6428)；f3_se_to_4314.png/热点 5(x=0.5425, y=0.4662)；f3_se_to_4314.png/热点 6(x=0.5432, y=0.2634)；f3_se_to_4314.png/热点 7(x=0.6867, y=0.2634)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg；f3_21.jpg；f3_19.jpg,6,6
170,f3_se_to_4315.png,"f3_se_to_4315.png/热点 1(x=0.8669, y=0.6438)；f3_se_to_4315.png/热点 2(x=0.7157, y=0.6428)；f3_se_to_4315.png/热点 3(x=0.5811, y=0.6438)；f3_se_to_4315.png/热点 4(x=0.5411, y=0.4789)；f3_se_to_4315.png/热点 5(x=0.5445, y=0.2624)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg；f3_21.jpg,5,5
171,f3_se_to_4316.png,"f3_se_to_4316.png/热点 1(x=0.8669, y=0.6428)；f3_se_to_4316.png/热点 2(x=0.7233, y=0.6408)；f3_se_to_4316.png/热点 3(x=0.5804, y=0.6428)；f3_se_to_4316.png/热点 4(x=0.5425, y=0.4711)；f3_se_to_4316.png/热点 5(x=0.5425, y=0.2634)",,5,0
172,f3_se_to_4317.png,"f3_se_to_4317.png/热点 1(x=0.8662, y=0.6418)；f3_se_to_4317.png/热点 2(x=0.7171, y=0.6408)；f3_se_to_4317.png/热点 3(x=0.5791, y=0.6408)；f3_se_to_4317.png/热点 4(x=0.5418, y=0.4623)；f3_se_to_4317.png/热点 5(x=0.5439, y=0.2643)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg；f3_20.jpg,5,5
173,f3_se_to_4318.png,"f3_se_to_4318.png/热点 1(x=0.8669, y=0.6418)；f3_se_to_4318.png/热点 2(x=0.7212, y=0.6438)；f3_se_to_4318.png/热点 3(x=0.5749, y=0.6408)；f3_se_to_4318.png/热点 4(x=0.5425, y=0.4770)；f3_se_to_4318.png/热点 5(x=0.5425, y=0.2624)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg；f3_20.jpg,5,5
174,f3_se_to_4319.png,"f3_se_to_4319.png/热点 1(x=0.8669, y=0.6418)；f3_se_to_4319.png/热点 2(x=0.7088, y=0.6428)；f3_se_to_4319.png/热点 3(x=0.5804, y=0.6418)；f3_se_to_4319.png/热点 4(x=0.5432, y=0.4643)；f3_se_to_4319.png/热点 5(x=0.5425, y=0.2643)；f3_se_to_4319.png/热点 6(x=0.3948, y=0.2614)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg；f3_20.jpg；f3_25.jpg,6,6
175,f3_se_to_f3_n.png,"f3_se_to_f3_n.png/热点 1(x=0.8669, y=0.6408)；f3_se_to_f3_n.png/热点 2(x=0.7171, y=0.6438)；f3_se_to_f3_n.png/热点 3(x=0.5777, y=0.6399)；f3_se_to_f3_n.png/热点 4(x=0.5418, y=0.4818)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg,4,4
176,f3_se_to_f3_ne.png,"f3_se_to_f3_ne.png/热点 1(x=0.8662, y=0.6408)；f3_se_to_f3_ne.png/热点 2(x=0.7199, y=0.6428)；f3_se_to_f3_ne.png/热点 3(x=0.5742, y=0.6418)；f3_se_to_f3_ne.png/热点 4(x=0.5418, y=0.4672)；f3_se_to_f3_ne.png/热点 5(x=0.5425, y=0.2634)；f3_se_to_f3_ne.png/热点 6(x=0.6916, y=0.2624)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg；f3_21.jpg；f3_19.jpg,6,6
177,f3_se_to_f3_nw.png,"f3_se_to_f3_nw.png/热点 1(x=0.8662, y=0.6438)；f3_se_to_f3_nw.png/热点 2(x=0.7088, y=0.6428)；f3_se_to_f3_nw.png/热点 3(x=0.5722, y=0.6418)；f3_se_to_f3_nw.png/热点 4(x=0.5418, y=0.4623)；f3_se_to_f3_nw.png/热点 5(x=0.5432, y=0.2634)；f3_se_to_f3_nw.png/热点 6(x=0.3955, y=0.2624)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_24.jpg；f3_20.jpg；f3_25.jpg,6,6
178,f3_se_to_f3_s_e.png,"f3_se_to_f3_s_e.png/热点 1(x=0.8662, y=0.6418)；f3_se_to_f3_s_e.png/热点 2(x=0.7212, y=0.6418)",f3_12.jpg；f3_11.jpg,2,2
179,f3_se_to_f3_s_w.png,"f3_se_to_f3_s_w.png/热点 1(x=0.8662, y=0.6418)；f3_se_to_f3_s_w.png/热点 2(x=0.7081, y=0.6418)；f3_se_to_f3_s_w.png/热点 3(x=0.5811, y=0.6408)；f3_se_to_f3_s_w.png/热点 4(x=0.5425, y=0.6418)；f3_se_to_f3_s_w.png/热点 5(x=0.4479, y=0.7257)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_7.jpg；f3_5.jpg,5,5
180,f3_se_to_f3_sw.png,"f3_se_to_f3_sw.png/热点 1(x=0.8676, y=0.6408)；f3_se_to_f3_sw.png/热点 2(x=0.7088, y=0.6408)；f3_se_to_f3_sw.png/热点 3(x=0.5784, y=0.6408)；f3_se_to_f3_sw.png/热点 4(x=0.5432, y=0.6408)；f3_se_to_f3_sw.png/热点 5(x=0.4534, y=0.7237)；f3_se_to_f3_sw.png/热点 6(x=0.2913, y=0.7276)",f3_12.jpg；f3_11.jpg；f3_9.jpg；f3_7.jpg；f3_5.jpg；f3_3.jpg,6,6
181,f3_sw_to_4301.png,"f3_sw_to_4301.png/热点 1(x=0.1622, y=0.7276)",f3_1.jpg,1,1
182,f3_sw_to_4302.png,"f3_sw_to_4302.png/热点 1(x=0.1629, y=0.7276)；f3_sw_to_4302.png/热点 2(x=0.2940, y=0.7286)",f3_1.jpg；f3_2.jpg,2,2
183,f3_sw_to_4303.png,"f3_sw_to_4303.png/热点 1(x=0.1629, y=0.7267)",f3_1.jpg,1,1
184,f3_sw_to_4304.png,"f3_sw_to_4304.png/热点 1(x=0.1622, y=0.7276)；f3_sw_to_4304.png/热点 2(x=0.2947, y=0.7286)",f3_1.jpg；f3_2.jpg,2,2
185,f3_sw_to_4305_1.png,"f3_sw_to_4305_1.png/热点 1(x=0.1629, y=0.7267)；f3_sw_to_4305_1.png/热点 2(x=0.2940, y=0.7286)；f3_sw_to_4305_1.png/热点 3(x=0.4479, y=0.7276)；f3_sw_to_4305_1.png/热点 4(x=0.5425, y=0.6389)；f3_sw_to_4305_1.png/热点 5(x=0.5811, y=0.6408)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg,5,5
186,f3_sw_to_4305_2.png,"f3_sw_to_4305_2.png/热点 1(x=0.1629, y=0.7296)；f3_sw_to_4305_2.png/热点 2(x=0.2940, y=0.7257)；f3_sw_to_4305_2.png/热点 3(x=0.4417, y=0.7286)；f3_sw_to_4305_2.png/热点 4(x=0.5425, y=0.6399)；f3_sw_to_4305_2.png/热点 5(x=0.5791, y=0.6389)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg,5,5
187,f3_sw_to_4306.png,"f3_sw_to_4306.png/热点 1(x=0.1629, y=0.7276)；f3_sw_to_4306.png/热点 2(x=0.2947, y=0.7286)；f3_sw_to_4306.png/热点 3(x=0.4445, y=0.7286)；f3_sw_to_4306.png/热点 4(x=0.5432, y=0.6389)；f3_sw_to_4306.png/热点 5(x=0.5804, y=0.6428)；f3_sw_to_4306.png/热点 6(x=0.7130, y=0.6408)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg,6,6
188,f3_sw_to_4307_1.png,"f3_sw_to_4307_1.png/热点 1(x=0.1622, y=0.7276)；f3_sw_to_4307_1.png/热点 2(x=0.2926, y=0.7276)；f3_sw_to_4307_1.png/热点 3(x=0.4479, y=0.7286)；f3_sw_to_4307_1.png/热点 4(x=0.5432, y=0.6408)；f3_sw_to_4307_1.png/热点 5(x=0.5777, y=0.6408)；f3_sw_to_4307_1.png/热点 6(x=0.7143, y=0.6399)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg,6,6
189,f3_sw_to_4307_2.png,"f3_sw_to_4307_2.png/热点 1(x=0.1622, y=0.7267)；f3_sw_to_4307_2.png/热点 2(x=0.2919, y=0.7276)；f3_sw_to_4307_2.png/热点 3(x=0.4334, y=0.7276)；f3_sw_to_4307_2.png/热点 4(x=0.5432, y=0.6408)；f3_sw_to_4307_2.png/热点 5(x=0.5818, y=0.6389)；f3_sw_to_4307_2.png/热点 6(x=0.7130, y=0.6389)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg,6,6
190,f3_sw_to_4308_1.png,"f3_sw_to_4308_1.png/热点 1(x=0.1629, y=0.7267)；f3_sw_to_4308_1.png/热点 2(x=0.2913, y=0.7276)；f3_sw_to_4308_1.png/热点 3(x=0.4438, y=0.7286)；f3_sw_to_4308_1.png/热点 4(x=0.5439, y=0.6399)；f3_sw_to_4308_1.png/热点 5(x=0.5818, y=0.6418)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg,5,5
191,f3_sw_to_4308_2.png,"f3_sw_to_4308_2.png/热点 1(x=0.1629, y=0.7257)；f3_sw_to_4308_2.png/热点 2(x=0.2919, y=0.7286)；f3_sw_to_4308_2.png/热点 3(x=0.4452, y=0.7276)；f3_sw_to_4308_2.png/热点 4(x=0.5432, y=0.6399)；f3_sw_to_4308_2.png/热点 5(x=0.5811, y=0.6399)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg,5,5
192,f3_sw_to_4309_1.png,"f3_sw_to_4309_1.png/热点 1(x=0.1615, y=0.7267)；f3_sw_to_4309_1.png/热点 2(x=0.2933, y=0.7276)；f3_sw_to_4309_1.png/热点 3(x=0.4486, y=0.7276)；f3_sw_to_4309_1.png/热点 4(x=0.5425, y=0.6399)；f3_sw_to_4309_1.png/热点 5(x=0.5791, y=0.6399)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg,5,5
193,f3_sw_to_4309_2.png,"f3_sw_to_4309_2.png/热点 1(x=0.1615, y=0.7286)；f3_sw_to_4309_2.png/热点 2(x=0.2940, y=0.7296)；f3_sw_to_4309_2.png/热点 3(x=0.4445, y=0.7296)；f3_sw_to_4309_2.png/热点 4(x=0.5432, y=0.6399)；f3_sw_to_4309_2.png/热点 5(x=0.5804, y=0.6399)；f3_sw_to_4309_2.png/热点 6(x=0.7130, y=0.6408)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg,6,6
194,f3_sw_to_4310_1.png,"f3_sw_to_4310_1.png/热点 1(x=0.1622, y=0.7267)；f3_sw_to_4310_1.png/热点 2(x=0.2913, y=0.7296)；f3_sw_to_4310_1.png/热点 3(x=0.4431, y=0.7286)；f3_sw_to_4310_1.png/热点 4(x=0.5432, y=0.6399)；f3_sw_to_4310_1.png/热点 5(x=0.5818, y=0.6408)；f3_sw_to_4310_1.png/热点 6(x=0.7095, y=0.6418)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg,6,6
195,f3_sw_to_4310_2.png,"f3_sw_to_4310_2.png/热点 1(x=0.1622, y=0.7296)；f3_sw_to_4310_2.png/热点 2(x=0.2906, y=0.7267)；f3_sw_to_4310_2.png/热点 3(x=0.4396, y=0.7276)；f3_sw_to_4310_2.png/热点 4(x=0.5432, y=0.6399)；f3_sw_to_4310_2.png/热点 5(x=0.5804, y=0.6408)；f3_sw_to_4310_2.png/热点 6(x=0.7150, y=0.6418)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg,6,6
196,f3_sw_to_4311.png,"f3_sw_to_4311.png/热点 1(x=0.1629, y=0.7276)；f3_sw_to_4311.png/热点 2(x=0.2933, y=0.7286)；f3_sw_to_4311.png/热点 3(x=0.4424, y=0.7286)；f3_sw_to_4311.png/热点 4(x=0.5418, y=0.6399)；f3_sw_to_4311.png/热点 5(x=0.5825, y=0.6399)；f3_sw_to_4311.png/热点 6(x=0.7150, y=0.6418)；f3_sw_to_4311.png/热点 7(x=0.8669, y=0.6389)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg,7,7
197,f3_sw_to_4312.png,"f3_sw_to_4312.png/热点 1(x=0.1629, y=0.7276)；f3_sw_to_4312.png/热点 2(x=0.2926, y=0.7267)；f3_sw_to_4312.png/热点 3(x=0.4438, y=0.7276)；f3_sw_to_4312.png/热点 4(x=0.5432, y=0.6399)；f3_sw_to_4312.png/热点 5(x=0.5818, y=0.6408)；f3_sw_to_4312.png/热点 6(x=0.7116, y=0.6408)；f3_sw_to_4312.png/热点 7(x=0.8655, y=0.6379)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg,7,7
198,f3_sw_to_4313.png,"f3_sw_to_4313.png/热点 1(x=0.1629, y=0.7276)；f3_sw_to_4313.png/热点 2(x=0.2926, y=0.7286)；f3_sw_to_4313.png/热点 3(x=0.4431, y=0.7286)；f3_sw_to_4313.png/热点 4(x=0.5432, y=0.6408)；f3_sw_to_4313.png/热点 5(x=0.5825, y=0.6399)；f3_sw_to_4313.png/热点 6(x=0.7081, y=0.6408)；f3_sw_to_4313.png/热点 7(x=0.8655, y=0.6389)；f3_sw_to_4313.png/热点 8(x=0.8662, y=0.4711)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg；f3_14.jpg,8,8
199,f3_sw_to_4314.png,"f3_sw_to_4314.png/热点 1(x=0.1615, y=0.7276)；f3_sw_to_4314.png/热点 2(x=0.2954, y=0.7296)；f3_sw_to_4314.png/热点 3(x=0.4459, y=0.7286)；f3_sw_to_4314.png/热点 4(x=0.5439, y=0.6399)；f3_sw_to_4314.png/热点 5(x=0.5797, y=0.6389)；f3_sw_to_4314.png/热点 6(x=0.7054, y=0.6389)；f3_sw_to_4314.png/热点 7(x=0.8648, y=0.6379)；f3_sw_to_4314.png/热点 8(x=0.8655, y=0.4594)；f3_sw_to_4314.png/热点 9(x=0.8662, y=0.2634)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg；f3_14.jpg；f3_16.jpg,9,9
200,f3_sw_to_4315.png,"f3_sw_to_4315.png/热点 1(x=0.1643, y=0.7276)；f3_sw_to_4315.png/热点 2(x=0.2947, y=0.7306)；f3_sw_to_4315.png/热点 3(x=0.4452, y=0.7286)；f3_sw_to_4315.png/热点 4(x=0.5432, y=0.6389)；f3_sw_to_4315.png/热点 5(x=0.5791, y=0.6418)；f3_sw_to_4315.png/热点 6(x=0.7123, y=0.6418)；f3_sw_to_4315.png/热点 7(x=0.8641, y=0.6399)；f3_sw_to_4315.png/热点 8(x=0.8676, y=0.4750)；f3_sw_to_4315.png/热点 9(x=0.8655, y=0.2643)；f3_sw_to_4315.png/热点 10(x=0.6874, y=0.2634)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg；f3_14.jpg；f3_16.jpg；f3_18.jpg,10,10
201,f3_sw_to_4316.png,"f3_sw_to_4316.png/热点 1(x=0.1629, y=0.7276)；f3_sw_to_4316.png/热点 2(x=0.2961, y=0.7296)；f3_sw_to_4316.png/热点 3(x=0.4431, y=0.7286)；f3_sw_to_4316.png/热点 4(x=0.5418, y=0.6418)；f3_sw_to_4316.png/热点 5(x=0.5860, y=0.6418)；f3_sw_to_4316.png/热点 6(x=0.7109, y=0.6399)；f3_sw_to_4316.png/热点 7(x=0.8655, y=0.6389)；f3_sw_to_4316.png/热点 8(x=0.8662, y=0.4643)；f3_sw_to_4316.png/热点 9(x=0.8662, y=0.2634)；f3_sw_to_4316.png/热点 10(x=0.6909, y=0.2624)",f3_1.jpg；f3_2.jpg；f3_4.jpg；f3_6.jpg；f3_8.jpg；f3_10.jpg；f3_12.jpg；f3_14.jpg；f3_16.jpg；f3_18.jpg,10,10
