序号,名称,点位汇总,实景图汇总,点位数,已关联数
152,f6_sw_to_4502.png,"f6_sw_to_4502.png/热点 1(x=0.1181, y=0.7305)；f6_sw_to_4502.png/热点 2(x=0.2487, y=0.7325)",f6_1.jpg；f6_2.jpg,2,2
153,f6_sw_to_4512.png,"f6_sw_to_4512.png/热点 1(x=0.1181, y=0.7316)；f6_sw_to_4512.png/热点 2(x=0.2487, y=0.7326)；f6_sw_to_4512.png/热点 3(x=0.3993, y=0.7326)；f6_sw_to_4512.png/热点 4(x=0.4947, y=0.7287)；f6_sw_to_4512.png/热点 5(x=0.4947, y=0.4503)；f6_sw_to_4512.png/热点 6(x=0.4954, y=0.2686)；f6_sw_to_4512.png/热点 7(x=0.6419, y=0.2667)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_20.jpg；f6_21.jpg,7,7
154,f6_sw_to_4513.png,"f6_sw_to_4513.png/热点 1(x=0.1175, y=0.7318)；f6_sw_to_4513.png/热点 2(x=0.2474, y=0.7318)；f6_sw_to_4513.png/热点 3(x=0.3939, y=0.7328)；f6_sw_to_4513.png/热点 4(x=0.4948, y=0.7308)；f6_sw_to_4513.png/热点 5(x=0.4948, y=0.4690)；f6_sw_to_4513.png/热点 6(x=0.4954, y=0.2667)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_20.jpg,6,6
155,f6_sw_to_4514.png,"f6_sw_to_4514.png/热点 1(x=0.1175, y=0.7308)；f6_sw_to_4514.png/热点 2(x=0.2494, y=0.7328)；f6_sw_to_4514.png/热点 3(x=0.3911, y=0.7328)；f6_sw_to_4514.png/热点 4(x=0.4948, y=0.7318)；f6_sw_to_4514.png/热点 5(x=0.4941, y=0.4856)；f6_sw_to_4514.png/热点 6(x=0.4961, y=0.2697)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_20.jpg,6,6
156,f6_sw_to_4515.png,"f6_sw_to_4515.png/热点 1(x=0.1168, y=0.7318)；f6_sw_to_4515.png/热点 2(x=0.2481, y=0.7318)；f6_sw_to_4515.png/热点 3(x=0.3966, y=0.7328)；f6_sw_to_4515.png/热点 4(x=0.4948, y=0.7308)；f6_sw_to_4515.png/热点 5(x=0.4941, y=0.4670)；f6_sw_to_4515.png/热点 6(x=0.4941, y=0.2677)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_18.jpg,6,6
157,f6_sw_to_4516.png,"f6_sw_to_4516.png/热点 1(x=0.1175, y=0.7318)；f6_sw_to_4516.png/热点 2(x=0.2467, y=0.7328)；f6_sw_to_4516.png/热点 3(x=0.3925, y=0.7318)；f6_sw_to_4516.png/热点 4(x=0.4941, y=0.7308)；f6_sw_to_4516.png/热点 5(x=0.4941, y=0.4787)；f6_sw_to_4516.png/热点 6(x=0.4941, y=0.2697)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_18.jpg,6,6
158,f6_sw_to_4517.png,"f6_sw_to_4517.png/热点 1(x=0.1175, y=0.7318)；f6_sw_to_4517.png/热点 2(x=0.2467, y=0.7347)；f6_sw_to_4517.png/热点 3(x=0.4001, y=0.7328)；f6_sw_to_4517.png/热点 4(x=0.4954, y=0.7318)；f6_sw_to_4517.png/热点 5(x=0.4948, y=0.4514)；f6_sw_to_4517.png/热点 6(x=0.4948, y=0.2697)；f6_sw_to_4517.png/热点 7(x=0.3427, y=0.2677)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_18.jpg；f6_24.jpg,7,7
159,f6_sw_to_4601.png,"f6_sw_to_4601.png/热点 1(x=0.1168, y=0.7318)；f6_sw_to_4601.png/热点 2(x=0.2467, y=0.7318)；f6_sw_to_4601.png/热点 3(x=0.3925, y=0.7337)；f6_sw_to_4601.png/热点 4(x=0.4941, y=0.7308)；f6_sw_to_4601.png/热点 5(x=0.5321, y=0.6468)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg,5,5
160,f6_sw_to_4601_0.png,"f6_sw_to_4601_0.png/热点 1(x=0.1175, y=0.7328)；f6_sw_to_4601_0.png/热点 2(x=0.2467, y=0.7328)；f6_sw_to_4601_0.png/热点 3(x=0.4001, y=0.7318)；f6_sw_to_4601_0.png/热点 4(x=0.4948, y=0.7318)；f6_sw_to_4601_0.png/热点 5(x=0.5231, y=0.6478)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg,5,5
161,f6_sw_to_4602.png,"f6_sw_to_4602.png/热点 1(x=0.1161, y=0.7308)；f6_sw_to_4602.png/热点 2(x=0.2474, y=0.7328)；f6_sw_to_4602.png/热点 3(x=0.3918, y=0.7318)；f6_sw_to_4602.png/热点 4(x=0.4954, y=0.7318)；f6_sw_to_4602.png/热点 5(x=0.5334, y=0.6478)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg,5,5
162,f6_sw_to_4603.png,"f6_sw_to_4603.png/热点 1(x=0.1175, y=0.7328)；f6_sw_to_4603.png/热点 2(x=0.2453, y=0.7318)；f6_sw_to_4603.png/热点 3(x=0.3939, y=0.7308)；f6_sw_to_4603.png/热点 4(x=0.4941, y=0.7318)；f6_sw_to_4603.png/热点 5(x=0.5245, y=0.6487)；f6_sw_to_4603.png/热点 6(x=0.6751, y=0.6478)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg；f6_10.jpg,6,6
163,f6_sw_to_4604.png,"f6_sw_to_4604.png/热点 1(x=0.1182, y=0.7328)；f6_sw_to_4604.png/热点 2(x=0.2481, y=0.7318)；f6_sw_to_4604.png/热点 3(x=0.3946, y=0.7328)；f6_sw_to_4604.png/热点 4(x=0.4948, y=0.7308)；f6_sw_to_4604.png/热点 5(x=0.5272, y=0.6478)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg,5,5
164,f6_sw_to_4605.png,"f6_sw_to_4605.png/热点 1(x=0.1175, y=0.7328)；f6_sw_to_4605.png/热点 2(x=0.2432, y=0.7328)；f6_sw_to_4605.png/热点 3(x=0.3932, y=0.7318)；f6_sw_to_4605.png/热点 4(x=0.4948, y=0.7308)；f6_sw_to_4605.png/热点 5(x=0.5341, y=0.6487)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg,5,5
165,f6_sw_to_4606.png,"f6_sw_to_4606.png/热点 1(x=0.1161, y=0.7318)；f6_sw_to_4606.png/热点 2(x=0.2467, y=0.7328)；f6_sw_to_4606.png/热点 3(x=0.3946, y=0.7318)；f6_sw_to_4606.png/热点 4(x=0.4948, y=0.7318)；f6_sw_to_4606.png/热点 5(x=0.5286, y=0.6478)；f6_sw_to_4606.png/热点 6(x=0.6744, y=0.6478)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg；f6_10.jpg,6,6
166,f6_sw_to_4607.png,"f6_sw_to_4607.png/热点 1(x=0.1168, y=0.7328)；f6_sw_to_4607.png/热点 2(x=0.2474, y=0.7318)；f6_sw_to_4607.png/热点 3(x=0.4008, y=0.7328)；f6_sw_to_4607.png/热点 4(x=0.4941, y=0.7298)；f6_sw_to_4607.png/热点 5(x=0.5293, y=0.6468)；f6_sw_to_4607.png/热点 6(x=0.6716, y=0.6487)；f6_sw_to_4607.png/热点 7(x=0.8202, y=0.6487)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg；f6_10.jpg；f6_12.jpg,7,7
167,f6_sw_to_4608.png,"f6_sw_to_4608.png/热点 1(x=0.1175, y=0.7318)；f6_sw_to_4608.png/热点 2(x=0.2488, y=0.7318)；f6_sw_to_4608.png/热点 3(x=0.3987, y=0.7308)；f6_sw_to_4608.png/热点 4(x=0.4948, y=0.7308)；f6_sw_to_4608.png/热点 5(x=0.5279, y=0.6478)；f6_sw_to_4608.png/热点 6(x=0.6675, y=0.6478)；f6_sw_to_4608.png/热点 7(x=0.8202, y=0.6468)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg；f6_10.jpg；f6_12.jpg,7,7
168,f6_sw_to_4609.png,"f6_sw_to_4609.png/热点 1(x=0.1168, y=0.7318)；f6_sw_to_4609.png/热点 2(x=0.2481, y=0.7337)；f6_sw_to_4609.png/热点 3(x=0.4063, y=0.7328)；f6_sw_to_4609.png/热点 4(x=0.4948, y=0.7308)；f6_sw_to_4609.png/热点 5(x=0.5279, y=0.6507)；f6_sw_to_4609.png/热点 6(x=0.6668, y=0.6497)；f6_sw_to_4609.png/热点 7(x=0.8202, y=0.6487)；f6_sw_to_4609.png/热点 8(x=0.8195, y=0.4807)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg；f6_10.jpg；f6_12.jpg；f6_14.jpg,8,8
169,f6_sw_to_4609_0.png,"f6_sw_to_4609_0.png/热点 1(x=0.1168, y=0.7318)；f6_sw_to_4609_0.png/热点 2(x=0.2481, y=0.7328)；f6_sw_to_4609_0.png/热点 3(x=0.3952, y=0.7328)；f6_sw_to_4609_0.png/热点 4(x=0.4948, y=0.7318)；f6_sw_to_4609_0.png/热点 5(x=0.5307, y=0.6478)；f6_sw_to_4609_0.png/热点 6(x=0.6696, y=0.6468)；f6_sw_to_4609_0.png/热点 7(x=0.8195, y=0.6487)；f6_sw_to_4609_0.png/热点 8(x=0.8202, y=0.4748)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg；f6_10.jpg；f6_12.jpg；f6_14.jpg,8,8
170,f6_sw_to_f6_n.png,"f6_sw_to_f6_n.png/热点 1(x=0.1168, y=0.7308)；f6_sw_to_f6_n.png/热点 2(x=0.2474, y=0.7328)；f6_sw_to_f6_n.png/热点 3(x=0.4008, y=0.7328)；f6_sw_to_f6_n.png/热点 4(x=0.4948, y=0.7318)；f6_sw_to_f6_n.png/热点 5(x=0.4954, y=0.5081)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg,5,5
171,f6_sw_to_f6_ne.png,"f6_sw_to_f6_ne.png/热点 1(x=0.1168, y=0.7298)；f6_sw_to_f6_ne.png/热点 2(x=0.2467, y=0.7318)；f6_sw_to_f6_ne.png/热点 3(x=0.4022, y=0.7337)；f6_sw_to_f6_ne.png/热点 4(x=0.4954, y=0.7318)；f6_sw_to_f6_ne.png/热点 5(x=0.4941, y=0.4905)；f6_sw_to_f6_ne.png/热点 6(x=0.4961, y=0.2677)；f6_sw_to_f6_ne.png/热点 7(x=0.6447, y=0.2687)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_20.jpg；f6_21.jpg,7,7
172,f6_sw_to_f6_nw.png,"f6_sw_to_f6_nw.png/热点 1(x=0.1168, y=0.7318)；f6_sw_to_f6_nw.png/热点 2(x=0.2474, y=0.7328)；f6_sw_to_f6_nw.png/热点 3(x=0.3939, y=0.7328)；f6_sw_to_f6_nw.png/热点 4(x=0.4941, y=0.7308)；f6_sw_to_f6_nw.png/热点 5(x=0.4954, y=0.4504)；f6_sw_to_f6_nw.png/热点 6(x=0.4954, y=0.2677)；f6_sw_to_f6_nw.png/热点 7(x=0.3282, y=0.2687)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_16.jpg；f6_18.jpg；f6_24.jpg,7,7
173,f6_sw_to_f6_s_e.png,"f6_sw_to_f6_s_e.png/热点 1(x=0.1175, y=0.7318)；f6_sw_to_f6_s_e.png/热点 2(x=0.2467, y=0.7308)；f6_sw_to_f6_s_e.png/热点 3(x=0.3952, y=0.7318)；f6_sw_to_f6_s_e.png/热点 4(x=0.4954, y=0.7318)；f6_sw_to_f6_s_e.png/热点 5(x=0.5272, y=0.6497)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg,5,5
174,f6_sw_to_f6_s_w.png,"f6_sw_to_f6_s_w.png/热点 1(x=0.1168, y=0.7318)；f6_sw_to_f6_s_w.png/热点 2(x=0.2474, y=0.7318)",f6_1.jpg；f6_2.jpg,2,2
175,f6_sw_to_f6_se.png,"f6_sw_to_f6_se.png/热点 1(x=0.1175, y=0.7328)；f6_sw_to_f6_se.png/热点 2(x=0.2453, y=0.7318)；f6_sw_to_f6_se.png/热点 3(x=0.3939, y=0.7308)；f6_sw_to_f6_se.png/热点 4(x=0.4948, y=0.7308)；f6_sw_to_f6_se.png/热点 5(x=0.5307, y=0.6478)；f6_sw_to_f6_se.png/热点 6(x=0.6668, y=0.6468)；f6_sw_to_f6_se.png/热点 7(x=0.8209, y=0.6478)",f6_1.jpg；f6_2.jpg；f6_4.jpg；f6_6.jpg；f6_8.jpg；f6_10.jpg；f6_13.jpg,7,7
